Location ID,Location,Value
VA-059,Fairfax County,60.7
VA-061,Fauquier County,59.4
VA-063,Floyd County,55.4
VA-065,Fluvanna County,61.4
VA-067,Franklin County,60
VA-069,Frederick County,57.6
VA-071,Giles County,55.7
VA-073,Gloucester County,63.4
VA-075,Goochland County,61.5
VA-077,Grayson County,54.4
VA-079,Greene County,59.1
VA-081,Greensville County,63.4
VA-083,Halifax County,61.9
VA-085,Hanover County,61.9
VA-087,Henrico County,62.6
VA-089,Henry County,60.9
VA-091,Highland County,53.2
VA-093,Isle of Wight County,64.1
VA-095,James City County,63.7
VA-097,King and Queen County,62.2
VA-099,King George County,62
VA-101,King William County,62.3
VA-103,Lancaster County,62.3
VA-105,Lee County,58.5
VA-107,Loudoun County,59.4
VA-109,Louisa County,60.7
VA-111,Lunenburg County,61.9
VA-113,Madison County,58.8
VA-115,Mathews County,63.3
VA-117,Mecklenburg County,62.5
VA-119,Middlesex County,62.6
VA-121,Montgomery County,57.1
VA-125,Nelson County,59.1
VA-127,New Kent County,62.8
VA-131,Northampton County,63.3
VA-133,Northumberland County,62.1
VA-135,Nottoway County,62.1
VA-137,Orange County,60.5
VA-139,Page County,57.2
VA-141,Patrick County,58.8
VA-143,Pittsylvania County,61.2
VA-145,Powhatan County,61.8
VA-147,Prince Edward County,61.2
VA-149,Prince George County,63.6
VA-153,Prince William County,60.8
VA-155,Pulaski County,56.8
VA-157,Rappahannock County,57.9
VA-159,Richmond County,61.8
VA-161,Roanoke County,58.8
VA-163,Rockbridge County,58
VA-165,Rockingham County,57
VA-167,Russell County,57.5
VA-169,Scott County,59.1
VA-171,Shenandoah County,57.3
VA-173,Smyth County,55.8
VA-175,Southampton County,63.7
VA-177,Spotsylvania County,60.5
VA-179,Stafford County,61.2
VA-181,Surry County,63.9
VA-183,Sussex County,63.5
VA-185,Tazewell County,55.2
VA-187,Warren County,57.6
VA-191,Washington County,58.3
VA-193,Westmoreland County,62
VA-195,Wise County,56.7
VA-197,Wythe County,55.9
VA-199,York County,64
VA-510,Alexandria City,61.4
VA-520,Bristol City,59.8
VA-530,Buena Vista City,59.3
VA-540,Charlottesville City,60.9
VA-550,Chesapeake City,64.6
VA-570,Colonial Heights City,63.2
VA-580,Covington City,58.2
VA-590,Danville City,62.3
VA-595,Emporia City,63.5
VA-600,Fairfax City,60.3
VA-610,Falls Church City,60.3
VA-620,Franklin City,63.8
VA-630,Fredericksburg City,61
VA-640,Galax City,56.2
VA-650,Hampton City,64.8
VA-660,Harrisonburg City,58.1
VA-670,Hopewell City,63.5
VA-680,Lynchburg City,60.5
VA-683,Manassas City,60.7
VA-685,Manassas Park City,60.7
VA-690,Martinsville City,61
VA-700,Newport News City,64.6
VA-710,Norfolk City,65.5
VA-720,Norton City,56.6
VA-730,Petersburg City,63.2
VA-735,Poquoson City,64.6
VA-740,Portsmouth City,65.3
VA-750,Radford City,57.3
VA-760,Richmond City,62.4
VA-770,Roanoke City,60.4
VA-775,Salem City,60.3
VA-790,Staunton City,58
VA-800,Suffolk City,64.1
VA-810,Virginia Beach City,64.9
VA-820,Waynesboro City,58.4
VA-830,Williamsburg City,63.7
VA-840,Winchester City,58.1
WA-001,Adams County,53.3
WA-003,Asotin County,52.2
WA-005,Benton County,57.2
WA-007,Chelan County,47
WA-009,Clallam County,49.8
WA-011,Clark County,54.7
WA-013,Columbia County,51.9
WA-015,Cowlitz County,52.6
WA-017,Douglas County,52.4
WA-019,Ferry County,47.1
WA-021,Franklin County,56.4
WA-023,Garfield County,52.2
WA-025,Grant County,54.8
WA-027,Grays Harbor County,52.4
WA-029,Island County,53
WA-031,Jefferson County,48.1
WA-033,King County,50.4
WA-035,Kitsap County,54.4
WA-037,Kittitas County,49.2
WA-039,Klickitat County,52.9
WA-041,Lewis County,50.1
WA-043,Lincoln County,50.4
WA-045,Mason County,51.9
WA-047,Okanogan County,46.8
WA-049,Pacific County,52.6
WA-051,Pend Oreille County,45.9
WA-053,Pierce County,49.7
WA-055,San Juan County,52.5
WA-057,Skagit County,48.5
WA-059,Skamania County,48.8
WA-061,Snohomish County,48.9
WA-063,Spokane County,51
WA-065,Stevens County,49.1
WA-067,Thurston County,53.4
WA-069,Wahkiakum County,52.5
WA-071,Walla Walla County,56.5
WA-073,Whatcom County,46.9
WA-075,Whitman County,52.9
WA-077,Yakima County,50.6
WV-001,Barbour County,56.4
WV-003,Berkeley County,58
WV-005,Boone County,58.7
WV-007,Braxton County,58
WV-009,Brooke County,55.6
WV-011,Cabell County,59.4
WV-013,Calhoun County,57.8
WV-015,Clay County,58.3
WV-017,Doddridge County,57.3
WV-019,Fayette County,56.3
WV-021,Gilmer County,58
WV-023,Grant County,55.2
WV-025,Greenbrier County,54.4
WV-027,Hampshire County,56.9
WV-029,Hancock County,54.9
WV-031,Hardy County,56
WV-033,Harrison County,57.5
WV-035,Jackson County,58.4
WV-037,Jefferson County,58.5
WV-039,Kanawha County,59
WV-041,Lewis County,57.9
WV-043,Lincoln County,59.8
WV-045,Logan County,59
WV-047,McDowell County,57.3
WV-049,Marion County,56.6
WV-051,Marshall County,55.8
WV-053,Mason County,58
WV-055,Mercer County,55.1
WV-057,Mineral County,57
WV-059,Mingo County,59.6
WV-061,Monongalia County,56
WV-063,Monroe County,56.1
WV-065,Morgan County,57.3
WV-067,Nicholas County,55.8
WV-069,Ohio County,55.7
WV-071,Pendleton County,54.2
WV-073,Pleasants County,57.3
WV-075,Pocahontas County,51.4
WV-077,Preston County,54.3
WV-079,Putnam County,59.2
WV-081,Raleigh County,55.8
WV-083,Randolph County,52.3
WV-085,Ritchie County,57.5
WV-087,Roane County,58.1
WV-089,Summers County,56.6
WV-091,Taylor County,56.8
WV-093,Tucker County,52.4
WV-095,Tyler County,56.9
WV-097,Upshur County,56.3
WV-099,Wayne County,59.7
WV-101,Webster County,54
WV-103,Wetzel County,56.2
WV-105,Wirt County,57.9
WV-107,Wood County,58.2
WV-109,Wyoming County,57.1
WI-001,Adams County,48.8
WI-003,Ashland County,44
WI-005,Barron County,46.2
WI-007,Bayfield County,44.5
WI-009,Brown County,48.7
WI-011,Buffalo County,50.1
WI-013,Burnett County,46.2
WI-015,Calumet County,49.2
WI-017,Chippewa County,47.2
WI-019,Clark County,47
WI-021,Columbia County,50.3
WI-023,Crawford County,50.7
WI-025,Dane County,50.9
WI-027,Dodge County,49.8
WI-029,Door County,47.1
WI-031,Douglas County,44.9
WI-033,Dunn County,48.3
WI-035,Eau Claire County,48.4
WI-037,Florence County,43.9
WI-039,Fond du Lac County,49.8
WI-041,Forest County,43.2
WI-043,Grant County,50.8
WI-045,Green County,50.8
WI-047,Green Lake County,49.5
WI-049,Iowa County,50.4
WI-051,Iron County,43
WI-053,Jackson County,48.3
WI-055,Jefferson County,50.8
WI-057,Juneau County,48.6
WI-059,Kenosha County,51.7
WI-061,Kewaunee County,48.1
WI-063,La Crosse County,49.7
WI-065,Lafayette County,50.8
WI-067,Langlade County,44.6
WI-069,Lincoln County,45
WI-071,Manitowoc County,48.7
WI-073,Marathon County,46.6
WI-075,Marinette County,46.2
WI-077,Marquette County,49.4
WI-078,Menominee County,46.9
WI-079,Milwaukee County,51.5
WI-081,Monroe County,48.1
WI-083,Oconto County,47.1
WI-085,Oneida County,43.2
WI-087,Outagamie County,49
WI-089,Ozaukee County,50
WI-091,Pepin County,49.8
WI-093,Pierce County,48.7
WI-095,Polk County,47
WI-097,Portage County,48.2
WI-099,Price County,44.3
WI-101,Racine County,51.4
WI-103,Richland County,50
WI-105,Rock County,51.3
WI-107,Rusk County,46.1
WI-109,St. Croix County,48.1
WI-111,Sauk County,49.9
WI-113,Sawyer County,44.8
WI-115,Shawano County,47.9
WI-117,Sheboygan County,49.4
WI-119,Taylor County,45.8
WI-121,Trempealeau County,49.6
WI-123,Vernon County,49.1
WI-125,Vilas County,42.3
WI-127,Walworth County,51.1
WI-129,Washburn County,45.4
WI-131,Washington County,49.2
WI-133,Waukesha County,50.4
WI-135,Waupaca County,49
WI-137,Waushara County,49
WI-139,Winnebago County,49.8
WI-141,Wood County,47.8
WY-001,Albany County,44.6
WY-003,Big Horn County,47.4
WY-005,Campbell County,48.5
WY-007,Carbon County,45.5
WY-009,Converse County,48.1
WY-011,Crook County,47.4
WY-013,Fremont County,44.4
WY-015,Goshen County,51.7
WY-017,Hot Springs County,47
WY-019,Johnson County,46.9
WY-021,Laramie County,49.7
WY-023,Lincoln County,42
WY-025,Natrona County,47.4
WY-027,Niobrara County,49.4
WY-029,Park County,42.3
WY-031,Platte County,50.7
WY-033,Sheridan County,46.7
WY-035,Sublette County,39
WY-037,Sweetwater County,45.7
WY-039,Teton County,38.4
WY-041,Uinta County,43.6
WY-043,Washakie County,48.5
WY-045,Weston County,48.2
AK-013,Aleutians East Borough,40.5
AK-016,Aleutians West Census Area,40.7
AK-020,Anchorage Municipality,33.9
AK-050,Bethel Census Area,34.2
AK-060,Bristol Bay Borough,37.6
AK-068,Denali Borough,29.3
AK-070,Dillingham Census Area,36.4
AK-090,Fairbanks North Star Borough,30.6
AK-100,Haines Borough,35.4
AK-105,Hoonah-Angoon Census Area,38.4
AK-110,Juneau City and Borough,35.4
AK-122,Kenai Peninsula Borough,35.3
AK-130,Ketchikan Gateway Borough,41.6
AK-150,Kodiak Island Borough,40
AK-158,Kusilvak Census Area,33.2
AK-164,Lake and Peninsula Borough,37.2
AK-170,Matanuska-Susitna Borough,30.8
AK-180,Nome Census Area,29.2
AK-185,North Slope Borough,18.8
AK-188,Northwest Arctic Borough,26.8
AK-195,Petersburg Borough,37.8
AK-198,Prince of Wales-Hyder Census Area,44
AK-220,Sitka City and Borough,41.7
AK-230,Skagway Municipality,32.6
AK-240,Southeast Fairbanks Census Area,27.4
AK-261,Valdez-Cordova Census Area,29.2
AK-275,Wrangell City and Borough,41.2
AK-282,Yakutat City and Borough,34.6
AK-290,Yukon-Koyukuk Census Area,29.4
